ccn,hospital_name,url,pointerUrl,sourcePageUrl,location_name,pointerCheckedAt,pointerSha256,score,http_status,file_kind,header_name,header_location,header_address,header_state,identity,identity_basis,date,version,metadata,checked_at,error
400122,PROFESSIONAL HOSPITAL GUAYNABO INC,https://professionalhospital.net/wp-content/uploads/2023/10/660714964_PROFESSIONAL-HOSPITAL-GUAYNABO_standardcharges.csv,https://professionalhospital.net/cms-hpt.txt,https://professionalhospital.net/hospital-price-transparency/,Professional Hospital Guaynabo,2026-09-09T01:46:11.918Z,6e2a184ed6c8a25404c232b23950ac732c9b298b199c4c9fe2f44f83324af88d,1,404,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:21.167Z,
420030,COLLETON MEDICAL CENTER,https://core.secure.ehc.com/src/util/json-detail-price-list/57-0712623_colleton-medical-center_standardcharges.json,https://colletonmedical.com/cms-hpt.txt,https://colletonmedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,COLLETON MEDICAL CENTER,2026-09-09T01:46:12.539Z,0d50d2a6b70f4af2c2a08914d0ddbf58dc739293dace3ff886dc56d9563d1631,1,206,json,COLLETON MEDICAL CENTER,COLLETON MEDICAL CENTER,"501 ROBERTSON BOULEVARD, WALTERBORO, SC, 29488",SC,corroborated,file-name-and-address,2024-10-01,2.2.0,date-over-365-days,2026-09-09T01:50:21.176Z,
420072,HAMPTON REGIONAL MEDICAL CENTER,https://hospitalpricetransparencyfiles.com/hampton-regional-hospital/571017988_Hampton-Regional-Hospital_standardcharges.csv,https://www.hamptonregional.org/cms-hpt.txt,https://ezcost.info/hampton-regional/,Hampton Regional Medical Center,2026-09-09T01:46:12.649Z,e345c45a7e95cb8874c5041cc5e80a2278c3e6a6d1e20f409e820a4186bf7360,1,404,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:21.182Z,
420073,LEXINGTON MEDICAL CENTER,https://lexhealth.com/lexhealth/docs/852276567_lexington-medical-center_standardcharges-Q2-2026.json,,https://lexhealth.com/billing-insurance/price-transparency,Machine Readable File,,,0,206,json,Lexington Medical Center,Lexington Medical Center,"2720 Sunset Blvd, West Columbia, SC 29169",SC,corroborated,file-name-and-address,2026-04-01,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:21.187Z,
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,https://www.mcleodhealth.org/wp-content/uploads/price-transparency/57-0370242_mcleod-regional-medical-center_standardcharges.csv,https://www.mcleodhealth.org/cms-hpt.txt,https://www.mcleodhealth.org/about-us/price-transparency/,McLeod Regional Medical Center,2026-09-09T01:46:12.568Z,850fdf8d9cd9c905ba2a7195bd14f37ce3d3c92893bf1d19fe10837d3c9eb32d,0.48717948717948717,206,csv,McLeod Health,McLeod Health MRMC,"555 East Cheves Street, Florence, SC 29506",SC,mrf-header-does-not-match-unresolved-roster,,2026-07-21,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:21.222Z,
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,https://www.mcleodhealth.org/wp-content/uploads/price-transparency/51-0473471_mcleod-health-dillon_standardcharges.csv,https://www.mcleodhealth.org/cms-hpt.txt,https://www.mcleodhealth.org/about-us/price-transparency/,McLeod Health Dillon,2026-09-09T01:46:12.568Z,850fdf8d9cd9c905ba2a7195bd14f37ce3d3c92893bf1d19fe10837d3c9eb32d,0.2564102564102564,206,csv,McLeod Health,McLeod Health Dillon,"301 East Jackson Street Dillon, SC 29536",SC,mrf-header-does-not-match-unresolved-roster,,2026-07-20,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:21.356Z,
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,https://www.mcleodhealth.org/wp-content/uploads/price-transparency/45-3576100_mcleod-health-loris_standardcharges.csv,https://www.mcleodhealth.org/cms-hpt.txt,https://www.mcleodhealth.org/about-us/price-transparency/,McLeod Health Loris,2026-09-09T01:46:12.568Z,850fdf8d9cd9c905ba2a7195bd14f37ce3d3c92893bf1d19fe10837d3c9eb32d,0.2564102564102564,206,csv,McLeod Health,McLeod Health Loris,"3655 Mitchell Street Loris, SC 29569-2827",SC,mrf-header-identity-and-location-agree,,2026-07-20,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:21.850Z,
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,https://www.avera.org/app/files/public/2e34ab5e-829e-46eb-9b0e-c49857a0ce65/460224604_avera-desmet-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:21.947Z,
431331,AVERA DELLS AREA HOSPITAL  - CAH,https://www.avera.org/app/files/public/2e1bd421-a31b-49d2-aa47-b2e43dfccccc/460224743_avera-dell-rapids-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:21.971Z,
431310,AVERA FLANDREAU HOSPITAL - CAH,https://www.avera.org/app/files/public/1e3c55a9-2dbc-464c-87ba-19e0db01977a/460224743_avera-flandreau-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:22.098Z,
431338,AVERA GREGORY HOSPITAL,https://www.avera.org/app/files/public/f4c0aa3d-4558-43d3-a8ee-1294599240ef/460224743_avera-gregory-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:22.119Z,
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,https://www.avera.org/app/files/public/468ebeb8-79b8-437d-979c-c6c2c81783e2/460224743_avera-hand-county-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:22.410Z,
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,https://www.avera.org/app/files/public/e7eff1f2-d4d9-45bf-a244-4c4107534673/562143771_avera-heart-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:22.417Z,
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,https://www.avera.org/app/files/public/2b9aa38c-4c89-40ef-b4b6-f3c7b8c158ac/460024743_avera-mckennan-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:22.444Z,
431302,AVERA MISSOURI RIVER HEALTH CENTER,https://www.avera.org/app/files/public/5380b4cd-f869-4c7e-87f7-01531b5e668d/460234354_avera-missouri-river-center_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:22.438Z,
431340,AVERA QUEEN OF PEACE,https://www.avera.org/app/files/public/589ce456-2d0d-4c19-84d6-c333e65f7b62/460224604_avera-queen-of-peace-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:22.655Z,
430012,AVERA SACRED HEART HOSPITAL,https://www.avera.org/app/files/public/14ca39ed-760e-484f-8e7e-19bb3f14df01/460225483_avera-sacred-heart-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.466Z,
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,https://www.avera.org/app/files/public/39440a2e-2d60-4ac7-bf8d-2664d68da7ae/460226738_avera-st-benedicts-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.469Z,
430014,AVERA ST LUKES,https://www.avera.org/app/files/public/552f58d0-bf09-4093-b27e-8b2b093f53ab/460224598_avera-st-lukes-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.489Z,
430015,AVERA ST MARY'S HOSPITAL,https://www.avera.org/app/files/public/985ab805-8b07-4669-a6de-6f9fa35484d3/460230199_avera-st-marys-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.666Z,
431324,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,https://www.avera.org/app/files/public/a1d389d7-460f-4083-a41e-f5e4849e761b/460224604_avera-weskota-memorial-med-center_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.709Z,
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,https://bennettcountyhospital.com/wp-content/uploads/2025/01/432040599_bennett-county-hospital-nursing-home_standardcharges.csv,https://bennettcountyhospital.com/cms-hpt.txt,https://bennettcountyhospital.com/resources/,Bennett County Hospital,2026-09-09T01:46:12.578Z,ee93a2490bce02e6b93cf476c2e77594ea0376f52cce9ed03ebd922c64020042,0.36507936507936506,206,csv,Bennett County Hospital & Nursing Home,Bennett County Hospital,"102 Major Allen St, Martin, SD, 57551",SD,mrf-header-name-without-location,,2025-01-03,2.0.0,date-over-365-days,2026-09-09T01:50:22.134Z,
430091,BLACK HILLS SURGICAL HOSPITAL LLC,https://www.sanfordhealth.org/-/media/org/files/patients-and-visitors/billing-insurance/price-estimates/black-hills-surgical-hospital_standard-charges.csv,https://www.sanfordhealth.org/cms-hpt.txt,https://www.sanfordhealth.org/patients-and-visitors/billing-and-insurance/price-estimates,Black Hills Surgical Hospital,2026-09-09T01:46:13.620Z,c03bff2f6cccdc6897e67c1867a94d7f51b7748611b15b9563d088ea453c0ddf,1,206,csv,Black Hills Surgical Hospital,Black Hills Surgical Hospital,"216 Anamaria Drive, Rapid City, SD, 57701",SD,corroborated,file-name-and-address,2026-01-30,2.0.0,date-within-365-days-older-version,2026-09-09T01:50:22.194Z,
431316,COMMUNITY MEMORIAL HOSPITAL,https://www.avera.org/app/files/public/ab83b4b4-beb0-4a03-897d-6ce6983a71c5/466000400_redfield-community-memorial_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:31.778Z,
431322,FALL RIVER HOSPITAL - CAH,https://www.frhssd.org/docs/460450523_Fall-River-Health-Services_standardcharges.csv,https://www.frhssd.org/cms-hpt.txt,https://www.frhssd.org,Fall River Health Services,2026-09-09T01:46:12.803Z,495e3dfe590449a7588cb52ccfde1e1903c249cd4a000709ef843d487b5a33f9,0.6060606060606061,206,csv,Fall River Health Services,Fall River Health Service Hot Springs,"""1201 Hwy 71 Hot Springs, SD 57747""",SD,mrf-header-does-not-match-unresolved-roster,,2026-02-01,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.278Z,
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,https://www.philiphealthservices.com/460361016_Philip-Health-Services-Inc_standardcharges.csv,https://www.philiphealthservices.com/cms-hpt.txt,https://www.philiphealthservices.com/about-us/pricing-transparency/,Philip Health,2026-09-09T01:46:12.606Z,2a927663ab1e2cbee9224070f2eeff60cd5c6c9e248df958fe4c307bb4f7314c,0,206,csv,Philip Health Service Inc,Philip Health Service Inc,"""503 W Pine St, Philip, SD  57567""",SD,mrf-header-does-not-match-unresolved-roster,,2024-07-01,2.0.0,date-over-365-days,2026-09-09T01:50:22.334Z,
430779,LANDMANN JUNGMAN MEMORIAL HOSPITAL CORPORATION,https://www.avera.org/app/files/public/d99637b9-e0f3-44c9-8ed7-babbb31f95f8/466015787_landmann-jungman-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.699Z,
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,https://www.avera.org/app/files/public/adabfaf5-88dc-4bc8-9cca-aad4515e53b0/460380552_marshall-county-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:32.497Z,
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,https://www.avera.org/app/files/public/78e84abe-92bd-4ee6-846a-d026f88e1b6e/460224743_avera-milbank-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:32.023Z,
431306,PLATTE HEALTH CENTER,https://www.avera.org/app/files/public/33083bd4-0d43-4161-8b74-740eb128cdf4/460239781_platte-healthcare_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.703Z,
431327,ST MICHAEL'S HOSPITAL - CAH,https://www.avera.org/app/files/public/3de91237-7976-4ad2-bc47-6a294697805e/460225414_st-michaels-hospital_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:32.017Z,
431315,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,https://www.avera.org/app/files/public/5c231d09-7aaa-4454-9d0a-a311162cb1cc/460226283_wagner-community-memorial_standardcharges.csv,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:32.906Z,
441323,BIG SOUTH FORK MEDICAL CENTER,https://bsfmedical.com/wp-content/uploads/2026/01/1932646049_Big-South-Fork-Medical_Standard_Charges-_11012025.csv,,,,,,0,202,html,,,,,mrf-header-has-no-license-state,,,,date-unverified,2026-09-09T01:50:22.349Z,
440072,DYERSBURG REGIONAL MEDICAL CENTER,https://www.wth.org/wp-content/uploads/standard-charges/62-6010402_JH_standard_Charges.csv,,https://www.wth.org/financial-assistance-billing/hospital-charges/,Standard Charges,,,0,206,csv,Jackson-Madison County General Hospital,Jackson-Madison County General Hospital,"620 Skyline Drive, Jackson, TN 38301-3923",TN,mrf-header-identity-and-location-agree,,2026-06-05,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.360Z,
440072,DYERSBURG REGIONAL MEDICAL CENTER,https://www.wth.org/wp-content/uploads/standard-charges/62-1624171_BH_Standard_Charges.csv,,https://www.wth.org/financial-assistance-billing/hospital-charges/,Standard Charges,,,0,206,csv,West Tennessee Healthcare Bolivar Hospital,West Tennessee Healthcare Bolivar Hospital,"650 Nuckolls Road, Bolivar, TN 38008-1532",TN,mrf-header-identity-and-location-agree,,2026-06-02,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.401Z,
440072,DYERSBURG REGIONAL MEDICAL CENTER,https://www.wth.org/wp-content/uploads/standard-charges/58-1884314_CH_Standard_Charges.csv,,https://www.wth.org/financial-assistance-billing/hospital-charges/,Standard Charges,,,0,206,csv,West Tennessee Healthcare Camden Hospital,West Tennessee Healthcare Camden Hospital,"175 Hospital Drive, Camden, TN 38320-1617",TN,mrf-header-identity-and-location-agree,,2026-06-02,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.477Z,
440072,DYERSBURG REGIONAL MEDICAL CENTER,https://www.wth.org/wp-content/uploads/standard-charges/82-5179383_DH_Standard_Charges.csv,,https://www.wth.org/financial-assistance-billing/hospital-charges/,Standard Charges,,,0,206,csv,West Tennessee Healthcare Dyersburg Hospital,West Tennessee Healthcare Dyersburg Hospital,"400 E Tickle Street, Dyersburg, TN 38024-3120",TN,ambiguous-mrf-header-identity,,2026-06-02,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.486Z,
443303,EAST TENNESSEE CHILDRENS HOSPITAL,https://www.etch.com/app/files/public/23fd56f6-43f8-45b4-974b-e7d2a20a228c/Documents/626002604_east-tennessee-childrens-hospital_standardcharges.xml,,,,,,0,403,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:22.579Z,
441306,ERLANGER BLEDSOE HOSPITAL,https://erlanger.pt.panaceainc.com/MRFDownload/erlanger/bledsoe,https://www.erlanger.org/cms-hpt.txt,https://www.erlanger.org/patient-and-family-resources/billing-and-insurance/price-transparency,Erlanger Sequatchie Valley,2026-09-09T01:46:12.966Z,396a8cbf55e92af502f6847281a57b220b04b08dd6b4db2c4ec1a2c6cf120995,0.3333333333333333,,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.517Z,socket hang up
440104,ERLANGER MEDICAL CENTER,https://erlanger.pt.panaceainc.com/MRFDownload/erlanger/baroness,https://www.erlanger.org/cms-hpt.txt,https://www.erlanger.org/patient-and-family-resources/billing-and-insurance/price-transparency,Erlanger East Hospital,2026-09-09T01:46:12.966Z,396a8cbf55e92af502f6847281a57b220b04b08dd6b4db2c4ec1a2c6cf120995,0.4347826086956522,200,csv,ERLANGER HEALTH,Erlanger Baroness Hospital | Erlanger East Hospital | Children's Hospital at Erlanger | Kennedy Outpatient Center | Erlanger North Hospital,"975 East Third Street, Chattanooga, TN 37403 | 1751 Gunbarrel Road Chattanooga, TN  37421 | 910 Blackford Street Chattanooga, TN  37403 | 900 East Third Street Chattanooga, TN  37403 | 632 Morrison Springs Road Red Bank, TN  37415",TN,mrf-header-does-not-match-unresolved-roster,,2026-01-25,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:23.630Z,
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,https://shamrock.health/downloads/862345211_Houston-County-Community-Hospital_standardcharges.csv,https://shamrock.health/cms-hpt.txt,https://shamrock.health/,Houston County Community Hospital,2026-09-09T01:46:13.043Z,781e46ea257f175438abfcf8acb658b30a1c8fb5aa6c1762ddbe4de48ff84ab0,1,206,csv,Houston County Community Hospital,Houston County Community Hopsital,"200 West Church St, Lexington, TN 38351",TN,mrf-header-identity-and-location-agree,,2026-06-30,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:23.663Z,
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,https://www.wth.org/wp-content/uploads/standard-charges/62-6010402_JH_standard_Charges.csv,,https://www.wth.org/financial-assistance-billing/hospital-charges/,Standard Charges,,,0,206,csv,Jackson-Madison County General Hospital,Jackson-Madison County General Hospital,"620 Skyline Drive, Jackson, TN 38301-3923",TN,corroborated,file-name-and-address,2026-06-05,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.360Z,
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,https://www.wth.org/wp-content/uploads/standard-charges/62-1624171_BH_Standard_Charges.csv,,https://www.wth.org/financial-assistance-billing/hospital-charges/,Standard Charges,,,0,206,csv,West Tennessee Healthcare Bolivar Hospital,West Tennessee Healthcare Bolivar Hospital,"650 Nuckolls Road, Bolivar, TN 38008-1532",TN,mrf-header-identity-and-location-agree,,2026-06-02,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.401Z,
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,https://www.wth.org/wp-content/uploads/standard-charges/58-1884314_CH_Standard_Charges.csv,,https://www.wth.org/financial-assistance-billing/hospital-charges/,Standard Charges,,,0,206,csv,West Tennessee Healthcare Camden Hospital,West Tennessee Healthcare Camden Hospital,"175 Hospital Drive, Camden, TN 38320-1617",TN,mrf-header-identity-and-location-agree,,2026-06-02,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.477Z,
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,https://www.wth.org/wp-content/uploads/standard-charges/82-5179383_DH_Standard_Charges.csv,,https://www.wth.org/financial-assistance-billing/hospital-charges/,Standard Charges,,,0,206,csv,West Tennessee Healthcare Dyersburg Hospital,West Tennessee Healthcare Dyersburg Hospital,"400 E Tickle Street, Dyersburg, TN 38024-3120",TN,ambiguous-mrf-header-identity,,2026-06-02,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:22.486Z,
440102,LINCOLN MEDICAL CENTER,https://hhlincolnhealth.org/wp-content/uploads/882472117_hh-health-system-lincoln-inc_standardcharges.csv,https://lincolnhealthsystem.com/cms-hpt.txt,https://hhlincolnhealth.org/patients-visitors/price-transparency/,Lincoln Medical Center,2026-09-09T01:46:12.937Z,5997acca08b78a5a537a7d58c6d443c47f7f59c56369de0381bee0f380c2fe9c,1,,,,,,,mrf-header-unreachable,,,,date-unverified,2026-09-09T01:50:23.677Z,getaddrinfo ENOTFOUND hhlincolnhealth.org
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",https://www.commonspirit.org/content/dam/commonspiritorg/en/dhsoc/casc/finance/price-transparency/815009488-1477610640_dignity-community-care_standardcharges.json,https://www.commonspirit.org/cms-hpt.txt,https://www.commonspirit.org/patient-resources/dignity-health-socal-price-transparency,Glendale Memorial Hospital Health Center,2026-09-09T01:43:17.275Z,385a5f374bb39ccdd5be2df699183bea76528f3dface47743372b8d4824a335f,0.2727272727272727,206,json,DIGNITY COMMUNITY CARE,Glendale Memorial Hospital and Health Center,"1420 S Central Ave, Glendale, CA 91204",CA,mrf-header-does-not-match-unresolved-roster,,2026-02-28,3.0.0,date-within-365-days-version-3,2026-09-09T01:50:23.683Z,
